UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
1523229,05,3,1,1,1,1,1,1,2,1,,22036,01369,122,U,2,2
1523285,05,3,1,1,1,1,1,1,1,1,,6862,01370,124,U,2,4
1523285,01,3,1,1,1,1,1,1,2,1,,6862,01370,124,U,2,4
1523285,02,3,1,1,1,1,1,2,5,1,,6862,01370,124,U,2,4
1523285,03,3,1,1,1,1,1,1,4,1,,6862,01370,124,U,2,4
1523285,04,3,1,1,1,1,1,2,6,1,,6862,01370,124,U,2,4
1523747,03,2,2,2,1,2,2,2,4,1,,24271,01371,122,U,2,2
1523747,05,2,2,1,1,2,2,2,5,1,,24271,01371,122,U,2,2
1523747,02,2,1,1,1,2,1,2,1,1,,24271,01371,122,U,2,2
1523747,04,2,4,2,1,1,2,1,4,1,,24271,01371,122,U,2,2
1523747,01,3,1,1,1,1,1,2,3,1,,24271,01371,122,U,2,2
1524047,16,2,2,2,1,1,2,2,5,1,,3423,01372,115,U,3,1
1524047,20,2,2,2,1,2,2,2,2,1,,3423,01372,115,U,3,1
1524047,11,2,2,5,1,1,2,1,5,1,,3423,01372,115,U,3,1
1524047,04,2,2,2,1,1,2,2,4,1,,3423,01372,115,U,3,1
1524047,03,2,2,2,1,1,2,2,10,1,,3423,01372,115,U,3,1
1524047,02,2,4,2,1,2,2,2,4,1,,3423,01372,115,U,3,1
1524047,01,2,4,5,1,1,2,2,4,1,,3423,01372,115,U,3,1
1524047,05,2,2,2,1,1,2,2,2,1,,3423,01372,115,U,3,1
1524047,06,2,2,5,1,1,2,2,6,1,,3423,01372,115,U,3,1
1524047,17,2,4,5,1,2,2,2,4,1,,3423,01372,115,U,3,1
1524047,19,2,2,2,1,1,2,1,4,1,,3423,01372,115,U,3,1
1524047,18,2,2,5,1,2,2,2,6,1,,3423,01372,115,U,3,1
1524047,15,3,1,2,1,1,1,1,5,1,,3423,01372,115,U,3,1
1524047,14,2,2,2,1,1,2,1,4,1,,3423,01372,115,U,3,1
1524047,13,2,2,3,1,2,2,2,2,1,,3423,01372,115,U,3,1
1524047,12,2,2,1,1,1,1,1,4,1,,3423,01372,115,U,3,1
1524047,09,2,2,2,1,1,2,2,3,1,,3423,01372,115,U,3,1
1524047,07,2,2,1,1,1,2,2,5,1,,3423,01372,115,U,3,1
1524047,10,2,2,2,1,1,1,1,6,1,,3423,01372,115,U,3,1
1524047,08,2,2,5,1,2,2,2,5,1,,3423,01372,115,U,3,1
1524661,16,2,2,1,1,2,2,2,3,1,,3820,01373,115,U,3,1
1524661,14,2,2,1,1,2,2,2,7,1,,3820,01373,115,U,3,1
1524661,17,2,2,1,1,2,1,2,3,1,,3820,01373,115,U,3,1
1524661,11,2,2,2,1,1,2,2,5,1,,3820,01373,115,U,3,1
1524661,12,2,2,1,1,2,2,2,4,1,,3820,01373,115,U,3,1
1524661,19,2,6,3,1,2,2,1,2,1,,3820,01373,115,U,3,1
1524661,10,2,1,2,1,1,1,2,6,1,,3820,01373,115,U,3,1
1524661,13,3,1,1,1,1,1,1,5,1,,3820,01373,115,U,3,1
1524661,09,2,2,1,1,1,2,2,7,1,,3820,01373,115,U,3,1
1524661,01,2,1,1,1,1,1,1,6,1,,3820,01373,115,U,3,1
1524661,02,2,1,1,1,1,1,2,5,1,,3820,01373,115,U,3,1
1524661,03,2,2,1,1,2,1,2,4,1,,3820,01373,115,U,3,1
1524661,04,3,1,1,1,1,2,2,9,1,,3820,01373,115,U,3,1
1524661,05,3,1,1,1,2,1,2,9,1,,3820,01373,115,U,3,1
1524661,08,2,2,1,1,1,2,2,8,1,,3820,01373,115,U,3,1
1524661,20,2,2,1,1,1,1,2,5,1,,3820,01373,115,U,3,1
1524661,18,1,2,2,1,1,1,2,7,1,,3820,01373,115,U,3,1
1525099,01,3,1,1,1,1,2,1,4,1,,3979,01374,115,U,3,1
1525099,02,2,2,1,1,1,2,2,7,1,,3979,01374,115,U,3,1
1525099,12,2,1,1,1,1,2,2,4,1,,3979,01374,115,U,3,1
1525099,09,2,2,1,1,2,2,2,12,1,,3979,01374,115,U,3,1
1525099,08,3,1,1,1,1,1,2,4,1,,3979,01374,115,U,3,1
1525099,20,2,2,5,1,1,2,2,4,1,,3979,01374,115,U,3,1
1525099,19,2,2,4,1,1,2,1,7,1,,3979,01374,115,U,3,1
1525099,18,2,1,4,1,1,2,1,2,1,,3979,01374,115,U,3,1
1525099,17,2,2,3,1,2,2,1,2,1,,3979,01374,115,U,3,1
1525099,15,2,2,3,1,2,1,2,4,1,,3979,01374,115,U,3,1
1525099,14,2,2,2,1,2,2,2,5,1,,3979,01374,115,U,3,1
1525099,11,2,1,1,1,1,2,1,1,1,,3979,01374,115,U,3,1
1525099,10,2,1,1,1,2,2,2,8,1,,3979,01374,115,U,3,1
1525099,06,2,2,1,1,2,2,2,2,1,,3979,01374,115,U,3,1
1525099,16,2,1,1,1,1,1,1,2,1,,3979,01374,115,U,3,1
1525099,05,2,2,1,1,2,1,2,4,1,,3979,01374,115,U,3,1
1525099,04,2,2,1,1,1,2,1,9,1,,3979,01374,115,U,3,1
1525099,03,2,2,2,1,2,2,2,5,1,,3979,01374,115,U,3,1
1525099,07,2,2,1,1,1,1,1,5,1,,3979,01374,115,U,3,1
1525152,17,2,1,1,1,2,2,2,3,1,,3249,01375,115,U,3,1
1525152,16,2,1,1,1,1,1,1,4,1,,3249,01375,115,U,3,1
1525152,12,2,4,2,1,2,2,1,4,1,,3249,01375,115,U,3,1
1525152,11,3,2,1,1,1,2,2,3,1,,3249,01375,115,U,3,1
1525152,10,2,2,2,1,1,2,2,2,1,,3249,01375,115,U,3,1
1525152,14,2,2,2,1,2,2,2,1,1,,3249,01375,115,U,3,1
1525152,13,3,2,1,1,2,2,2,3,1,,3249,01375,115,U,3,1
1525152,09,2,2,1,1,1,1,1,2,1,,3249,01375,115,U,3,1
1525152,08,2,2,2,1,1,1,2,5,1,,3249,01375,115,U,3,1
1525152,07,2,2,3,1,1,1,2,5,1,,3249,01375,115,U,3,1
1525152,06,2,2,2,1,2,2,2,5,1,,3249,01375,115,U,3,1
1525152,15,2,2,3,1,1,2,2,5,1,,3249,01375,115,U,3,1
1525152,01,2,1,2,1,2,2,1,9,1,,3249,01375,115,U,3,1
1525152,19,2,1,1,1,1,2,1,7,1,,3249,01375,115,U,3,1
1525152,18,3,2,2,1,1,2,2,8,1,,3249,01375,115,U,3,1
1525152,05,2,2,5,1,2,2,2,2,1,,3249,01375,115,U,3,1
1525152,20,2,6,1,1,2,2,2,3,1,,3249,01375,115,U,3,1
1525152,02,3,1,3,1,1,2,2,5,1,,3249,01375,115,U,3,1
1525152,03,2,1,3,1,1,1,1,7,1,,3249,01375,115,U,3,1
1525187,01,2,1,1,1,1,2,2,4,1,,16220,01376,125,U,3,2
1525187,02,2,1,1,1,1,1,1,6,1,,16220,01376,125,U,3,2
1525187,04,2,2,2,1,1,2,2,2,1,,16220,01376,125,U,3,2
1525187,05,2,1,1,1,1,1,1,3,1,,16220,01376,125,U,3,2
1525187,03,2,1,1,1,1,1,2,3,1,,16220,01376,125,U,3,2
1525674,13,3,1,1,1,1,1,1,1,1,,1852,01377,115,U,3,2
1525674,09,2,1,1,1,1,1,2,1,1,,1852,01377,115,U,3,2
1525674,11,2,1,1,1,1,2,2,5,1,,1852,01377,115,U,3,2
1525674,01,2,1,1,1,1,2,2,4,1,,1852,01377,115,U,3,2
1525674,05,2,1,1,1,1,2,1,3,1,,1852,01377,115,U,3,2
1525674,06,2,1,1,1,1,1,1,2,1,,1852,01377,115,U,3,2
1525674,08,2,1,1,1,1,2,1,4,1,,1852,01377,115,U,3,2
1525674,18,3,1,1,1,1,1,2,3,1,,1852,01377,115,U,3,2
1525674,19,2,1,1,1,1,2,2,4,1,,1852,01377,115,U,3,2
1525674,20,2,1,1,1,1,1,1,5,1,,1852,01377,115,U,3,2
1525674,10,2,1,1,1,1,1,2,4,1,,1852,01377,115,U,3,2
1525674,14,2,1,1,1,1,1,2,5,1,,1852,01377,115,U,3,2
1525674,03,2,1,1,1,1,1,2,2,1,,1852,01377,115,U,3,2
1525674,15,3,1,1,1,1,1,1,4,1,,1852,01377,115,U,3,2
1525674,02,2,1,1,1,2,2,2,3,1,,1852,01377,115,U,3,2
1525674,16,2,1,1,1,1,1,2,4,1,,1852,01377,115,U,3,2
1525674,17,2,1,1,1,1,1,2,3,1,,1852,01377,115,U,3,2
1526416,16,2,1,1,1,2,2,2,8,1,,4407,01378,115,U,3,1
1526416,02,2,2,1,1,2,2,2,3,1,,4407,01378,115,U,3,1
1526416,04,2,2,1,1,2,2,2,9,1,,4407,01378,115,U,3,1
1526416,06,2,2,1,1,2,2,2,5,1,,4407,01378,115,U,3,1
1526416,14,2,1,1,1,2,2,2,6,1,,4407,01378,115,U,3,1
1526416,10,2,2,5,1,2,2,2,4,1,,4407,01378,115,U,3,1
1526416,11,1,2,2,1,2,2,2,6,1,,4407,01378,115,U,3,1
1526416,03,2,1,1,1,1,1,1,11,1,,4407,01378,115,U,3,1
1526416,09,2,2,2,1,2,2,2,2,1,,4407,01378,115,U,3,1
1526416,01,2,1,1,1,2,2,2,7,1,,4407,01378,115,U,3,1
1526416,07,2,1,1,1,2,2,2,5,1,,4407,01378,115,U,3,1
1526416,08,2,1,1,1,1,2,1,4,1,,4407,01378,115,U,3,1
1526416,19,1,2,1,1,2,2,2,2,1,,4407,01378,115,U,3,1
1526416,20,2,2,1,1,1,2,2,4,1,,4407,01378,115,U,3,1
1526416,05,1,2,1,1,2,2,1,6,1,,4407,01378,115,U,3,1
1526416,12,2,2,1,1,2,2,2,2,1,,4407,01378,115,U,3,1
1526416,18,2,2,2,1,2,2,2,6,1,,4407,01378,115,U,3,1
1526416,13,2,2,1,1,2,2,2,8,1,,4407,01378,115,U,3,1
1526416,15,2,1,1,1,2,2,1,8,1,,4407,01378,115,U,3,1
1526416,17,2,1,1,1,2,2,2,5,1,,4407,01378,115,U,3,1
1527161,02,2,1,2,1,1,1,1,5,1,,22641,01379,125,U,3,1
1527161,03,2,1,2,1,1,1,2,4,1,,22641,01379,125,U,3,1
1527161,04,2,6,3,1,2,2,2,5,1,,22641,01379,125,U,3,1
1527761,15,2,2,5,1,1,2,2,4,1,,3949,01380,115,U,3,1
1527761,16,2,2,2,1,1,2,2,3,1,,3949,01380,115,U,3,1
1527761,17,2,2,2,1,2,2,1,4,1,,3949,01380,115,U,3,1
1527761,14,2,2,5,1,2,2,1,8,1,,3949,01380,115,U,3,1
1527761,12,2,2,2,1,2,2,2,5,1,,3949,01380,115,U,3,1
1527761,13,2,4,2,1,1,2,2,3,1,,3949,01380,115,U,3,1
1527761,01,2,4,2,1,2,2,1,3,1,,3949,01380,115,U,3,1
1527761,18,2,2,2,1,1,2,2,4,1,,3949,01380,115,U,3,1
1527761,09,2,2,2,1,1,1,1,5,1,,3949,01380,115,U,3,1
1527761,08,2,6,2,1,2,2,2,6,1,,3949,01380,115,U,3,1
1527761,20,2,2,2,1,1,1,1,1,1,,3949,01380,115,U,3,1
1527761,02,2,2,5,1,2,2,2,4,1,,3949,01380,115,U,3,1
1527761,03,2,2,5,1,2,2,2,8,1,,3949,01380,115,U,3,1
1527761,04,2,2,5,1,1,2,2,5,1,,3949,01380,115,U,3,1
1527761,10,3,1,2,1,1,1,2,2,1,,3949,01380,115,U,3,1
1527761,11,2,6,2,1,2,2,2,4,1,,3949,01380,115,U,3,1
1527761,05,2,4,5,1,2,2,2,3,1,,3949,01380,115,U,3,1
1527761,06,2,2,2,1,2,2,2,6,1,,3949,01380,115,U,3,1
1527761,07,2,1,1,1,1,1,1,3,1,,3949,01380,115,U,3,1
1527976,01,3,1,1,1,1,1,1,6,1,,4981,01381,121,U,1,4
1527976,02,3,1,1,1,1,1,2,3,1,,4981,01381,121,U,1,4
1527976,04,3,1,1,1,1,1,2,2,1,,4981,01381,121,U,1,4
1527976,05,3,1,1,1,1,1,2,4,1,,4981,01381,121,U,1,4
1528009,03,2,1,1,1,1,1,2,5,1,,8070,01382,121,U,1,4
1528009,01,3,1,1,1,1,1,2,1,1,,8070,01382,121,U,1,4
1528009,02,3,1,1,1,1,1,1,2,1,,8070,01382,121,U,1,4
1528009,05,3,1,1,1,1,1,2,4,1,,8070,01382,121,U,1,4
1528009,04,3,1,1,1,1,1,2,3,1,,8070,01382,121,U,1,4
1528024,03,3,1,1,1,1,1,1,5,1,,6936,01383,121,U,1,4
1528024,02,3,1,1,1,1,1,1,2,1,,6936,01383,121,U,1,4
1528024,01,3,1,1,1,1,1,1,2,1,,6936,01383,121,U,1,4
1528024,05,3,1,1,1,1,1,2,4,1,,6936,01383,121,U,1,4
1528024,04,3,1,1,1,1,1,2,1,1,,6936,01383,121,U,1,4
1528415,04,3,1,1,1,1,1,1,8,1,,5005,01384,121,U,1,4
1528415,03,3,1,1,1,1,1,1,3,1,,5005,01384,121,U,1,4
1528922,01,3,1,1,1,1,1,1,6,1,,7164,01385,120,U,1,3
1528922,04,3,1,1,1,1,1,2,1,1,,7164,01385,120,U,1,3
1528922,05,2,1,1,1,1,1,1,1,1,,7164,01385,120,U,1,3
1528922,03,3,1,1,1,1,1,2,1,1,,7164,01385,120,U,1,3
1528922,02,3,1,1,1,1,1,1,5,1,,7164,01385,120,U,1,3
1528999,04,3,1,1,1,1,1,1,4,1,,7099,01386,121,U,1,4
1528999,03,3,1,1,1,1,1,2,3,1,,7099,01386,121,U,1,4
1528999,02,3,1,1,1,1,1,2,2,1,,7099,01386,121,U,1,4
1528999,05,3,1,1,1,1,1,1,1,1,,7099,01386,121,U,1,4
1528999,01,2,1,1,1,1,1,1,2,1,,7099,01386,121,U,1,4
1529157,04,3,1,1,1,1,1,2,1,1,,8566,01387,123,U,2,3
1529157,01,3,1,1,1,1,2,1,2,1,,8566,01387,123,U,2,3
1529157,02,3,1,1,1,1,1,1,1,1,,8566,01387,123,U,2,3
1529157,05,2,1,1,1,1,1,2,3,1,,8566,01387,123,U,2,3
1529157,03,3,1,1,1,1,1,1,4,1,,8566,01387,123,U,2,3
1560271,06,3,1,2,1,1,2,2,4,1,,1421,01388,117,R,4,2
1560271,01,2,4,3,1,2,2,2,1,1,,1421,01388,117,R,4,2
1560271,20,1,6,2,1,1,1,2,2,1,,1421,01388,117,R,4,2
1560271,02,3,1,2,1,1,1,2,5,1,,1421,01388,117,R,4,2
1560271,03,2,2,2,1,1,2,2,2,1,,1421,01388,117,R,4,2
1560271,04,2,1,2,1,1,1,1,2,1,,1421,01388,117,R,4,2
1560271,13,2,2,5,1,2,2,2,5,1,,1421,01388,117,R,4,2
1560271,15,2,1,2,1,1,1,2,9,1,,1421,01388,117,R,4,2
1560271,14,2,1,2,1,1,1,1,3,1,,1421,01388,117,R,4,2
1560271,08,2,1,2,1,1,2,2,5,1,,1421,01388,117,R,4,2
1560271,09,2,2,2,1,2,2,2,4,1,,1421,01388,117,R,4,2
1560271,05,2,2,2,1,2,1,2,4,1,,1421,01388,117,R,4,2
1560271,07,2,1,2,1,1,1,2,7,2,2,1421,01388,117,R,4,2
1560271,16,2,1,2,1,1,1,2,3,1,,1421,01388,117,R,4,2
1560271,11,2,2,2,1,1,1,2,2,1,,1421,01388,117,R,4,2
1560271,19,1,2,2,1,2,2,2,4,1,,1421,01388,117,R,4,2
1560271,18,3,1,2,1,1,1,2,3,1,,1421,01388,117,R,4,2
1560271,17,2,2,3,1,2,2,2,5,1,,1421,01388,117,R,4,2
1560271,10,2,1,2,1,1,1,1,2,1,,1421,01388,117,R,4,2
1560283,15,2,2,2,2,2,2,2,2,1,,1552,01389,117,R,4,2
1560283,03,2,1,1,1,2,2,2,2,1,,1552,01389,117,R,4,2
1560283,02,2,1,1,1,1,2,1,4,1,,1552,01389,117,R,4,2
1560283,01,2,1,1,1,2,2,2,7,1,,1552,01389,117,R,4,2
1560283,20,2,1,1,1,1,2,1,5,1,,1552,01389,117,R,4,2
1560283,19,2,1,1,1,1,1,1,5,2,2,1552,01389,117,R,4,2
1560283,18,1,1,1,1,2,2,2,2,1,,1552,01389,117,R,4,2
1560283,12,2,2,4,1,1,2,2,5,1,,1552,01389,117,R,4,2
1560283,09,2,2,1,1,1,1,2,5,1,,1552,01389,117,R,4,2
1560283,16,2,1,1,1,1,2,1,7,1,,1552,01389,117,R,4,2
1560283,13,2,1,2,1,2,2,1,6,1,,1552,01389,117,R,4,2
1560283,10,1,1,1,1,2,2,1,6,1,,1552,01389,117,R,4,2
1560283,08,2,2,1,1,1,1,2,9,1,,1552,01389,117,R,4,2
1560283,07,2,1,1,1,2,2,2,2,1,,1552,01389,117,R,4,2
1560283,05,2,1,1,1,2,2,2,8,1,,1552,01389,117,R,4,2
1560283,06,3,1,1,1,1,1,1,4,1,,1552,01389,117,R,4,2
1560283,17,2,2,2,1,2,2,2,2,1,,1552,01389,117,R,4,2
1560283,11,2,1,1,1,1,1,2,1,1,,1552,01389,117,R,4,2
1560283,14,3,1,1,1,1,1,1,2,1,,1552,01389,117,R,4,2
1560321,18,2,2,1,1,1,1,1,4,1,,1456,01390,117,R,4,2
1560321,15,2,2,1,1,1,2,2,4,1,,1456,01390,117,R,4,2
1560321,10,2,1,1,1,1,2,1,6,1,,1456,01390,117,R,4,2
1560321,05,2,1,1,1,1,1,1,5,1,,1456,01390,117,R,4,2
1560321,14,2,2,1,1,2,1,2,6,1,,1456,01390,117,R,4,2
1560321,08,2,2,1,1,2,2,2,3,1,,1456,01390,117,R,4,2
1560321,03,2,2,1,1,1,1,2,8,1,,1456,01390,117,R,4,2
1560321,13,3,1,1,1,1,2,2,3,1,,1456,01390,117,R,4,2
1560321,09,2,2,1,1,1,1,1,6,1,,1456,01390,117,R,4,2
1560321,07,2,2,1,1,1,1,2,4,1,,1456,01390,117,R,4,2
1560321,06,2,1,1,1,2,2,2,1,1,,1456,01390,117,R,4,2
1560321,04,2,1,1,1,1,1,2,2,1,,1456,01390,117,R,4,2
1560321,02,2,2,1,1,1,2,2,10,1,,1456,01390,117,R,4,2
1560321,01,2,2,1,1,1,2,2,5,1,,1456,01390,117,R,4,2
1560321,19,2,2,2,1,2,2,2,4,1,,1456,01390,117,R,4,2
1560321,17,2,1,3,1,1,1,1,2,1,,1456,01390,117,R,4,2
1560321,20,2,2,1,1,1,1,2,4,1,,1456,01390,117,R,4,2
1560321,16,2,1,1,1,1,1,1,5,1,,1456,01390,117,R,4,2
1560706,16,2,1,1,1,1,1,1,8,1,,1718,01391,117,R,4,2
1560706,17,2,1,1,1,1,1,2,2,1,,1718,01391,117,R,4,2
1560706,19,2,2,2,1,2,2,2,2,1,,1718,01391,117,R,4,2
1560706,06,3,1,2,1,1,1,2,4,1,,1718,01391,117,R,4,2
1560706,07,2,1,2,1,1,1,2,4,1,,1718,01391,117,R,4,2
1560706,09,2,1,1,1,1,2,2,6,1,,1718,01391,117,R,4,2
1560706,11,3,1,1,1,1,2,2,1,1,,1718,01391,117,R,4,2
1560706,02,2,2,2,1,2,2,2,3,1,,1718,01391,117,R,4,2
1560706,01,2,1,1,1,1,1,1,4,1,,1718,01391,117,R,4,2
1560706,04,2,1,1,1,1,1,1,6,1,,1718,01391,117,R,4,2
1560706,05,2,1,2,1,2,2,1,6,1,,1718,01391,117,R,4,2
1560706,15,2,1,1,1,1,1,2,5,1,,1718,01391,117,R,4,2
1560706,10,3,2,1,1,1,2,1,5,1,,1718,01391,117,R,4,2
1560706,12,3,2,1,1,1,1,1,4,1,,1718,01391,117,R,4,2
1560706,14,2,2,1,1,1,1,2,6,1,,1718,01391,117,R,4,2
1560706,20,2,2,2,1,1,1,1,4,1,,1718,01391,117,R,4,2
1560706,21,2,1,1,1,1,1,1,2,1,,1718,01391,117,R,4,2
1560706,03,3,1,2,1,2,1,2,2,1,,1718,01391,117,R,4,2
1560706,08,2,2,2,1,1,1,1,1,1,,1718,01391,117,R,4,2
1561041,09,2,2,1,1,2,1,2,4,1,,2919,01392,116,R,4,1
1561041,07,2,2,2,1,1,1,2,7,1,,2919,01392,116,R,4,1
1561041,06,2,6,2,1,2,2,2,8,1,,2919,01392,116,R,4,1
1561041,10,2,1,1,1,1,2,2,5,2,2,2919,01392,116,R,4,1
1561041,17,3,2,2,1,2,2,2,6,1,,2919,01392,116,R,4,1
1561041,05,3,2,2,1,1,1,1,8,1,,2919,01392,116,R,4,1
1561041,04,2,2,2,1,1,2,2,1,1,,2919,01392,116,R,4,1
1561041,03,2,2,1,1,1,1,2,2,1,,2919,01392,116,R,4,1
1561041,02,2,2,1,1,2,2,2,4,1,,2919,01392,116,R,4,1
1561041,01,3,2,1,1,1,1,1,4,1,,2919,01392,116,R,4,1
1561041,20,3,2,1,1,1,2,2,5,1,,2919,01392,116,R,4,1
1561041,19,2,2,3,1,1,1,2,4,1,,2919,01392,116,R,4,1
1561041,08,2,6,2,1,1,1,1,7,1,,2919,01392,116,R,4,1
1561041,15,2,4,2,1,2,1,2,8,1,,2919,01392,116,R,4,1
1561041,14,2,2,1,1,1,1,1,7,1,,2919,01392,116,R,4,1
1561041,13,1,2,2,1,2,1,2,2,1,,2919,01392,116,R,4,1
1561041,12,3,1,2,1,1,1,1,3,1,,2919,01392,116,R,4,1
1561041,16,2,2,1,1,1,1,1,6,1,,2919,01392,116,R,4,1
1561041,18,2,2,1,1,1,1,2,4,1,,2919,01392,116,R,4,1
1561041,11,2,1,1,1,1,1,1,5,1,,2919,01392,116,R,4,1
1561051,16,1,6,5,1,2,2,2,2,1,,2306,01393,116,R,4,1
1561051,05,2,1,1,1,1,1,1,3,1,,2306,01393,116,R,4,1
1561051,18,2,6,2,1,1,2,2,1,1,,2306,01393,116,R,4,1
1561051,04,1,6,2,1,2,2,2,2,1,,2306,01393,116,R,4,1
1561051,03,2,6,2,1,2,2,2,2,1,,2306,01393,116,R,4,1
1561051,07,2,2,1,1,1,1,2,3,1,,2306,01393,116,R,4,1
1561051,06,2,2,2,1,1,1,2,3,1,,2306,01393,116,R,4,1
1561051,10,2,1,2,1,1,1,1,3,1,,2306,01393,116,R,4,1
1561051,02,2,2,2,1,1,1,1,2,1,,2306,01393,116,R,4,1
1561051,08,2,2,2,1,1,1,1,8,1,,2306,01393,116,R,4,1
1561051,01,3,1,2,1,1,1,1,3,1,,2306,01393,116,R,4,1
1561051,09,2,2,2,1,1,1,1,3,1,,2306,01393,116,R,4,1
1561051,17,2,6,2,1,1,2,2,4,1,,2306,01393,116,R,4,1
1561051,15,1,2,2,1,1,1,1,12,1,,2306,01393,116,R,4,1
1561051,12,2,6,2,1,1,1,1,5,1,,2306,01393,116,R,4,1
1561051,11,2,6,2,1,1,2,1,6,1,,2306,01393,116,R,4,1
1561051,20,2,2,2,1,1,1,1,2,1,,2306,01393,116,R,4,1
1561073,07,2,5,1,1,1,1,2,5,1,,2140,01394,116,R,4,1
1561073,16,2,2,2,1,1,1,1,3,1,,2140,01394,116,R,4,1
1561073,17,2,5,2,1,1,2,2,11,1,,2140,01394,116,R,4,1
1561073,18,2,5,2,1,1,1,2,9,1,,2140,01394,116,R,4,1
1561073,19,1,5,2,1,1,2,2,5,1,,2140,01394,116,R,4,1
1561073,03,1,6,2,2,2,2,2,1,1,,2140,01394,116,R,4,1
1561073,11,2,5,2,1,1,1,2,3,1,,2140,01394,116,R,4,1
1561073,12,2,5,2,1,1,2,1,3,1,,2140,01394,116,R,4,1
1561073,01,1,6,2,1,2,2,2,5,1,,2140,01394,116,R,4,1
1561073,04,1,5,2,1,2,2,2,5,1,,2140,01394,116,R,4,1
1561073,05,1,5,2,1,2,2,2,6,1,,2140,01394,116,R,4,1
1561073,10,2,5,2,1,2,2,2,1,1,,2140,01394,116,R,4,1
1561073,09,3,5,2,1,1,2,2,2,1,,2140,01394,116,R,4,1
1561073,20,1,5,2,2,1,1,2,12,1,,2140,01394,116,R,4,1
1561073,08,2,5,2,1,1,2,2,4,1,,2140,01394,116,R,4,1
1561073,14,2,5,2,1,2,2,2,6,1,,2140,01394,116,R,4,1
1561073,15,2,5,1,1,1,1,2,3,1,,2140,01394,116,R,4,1
1561073,02,1,5,5,1,2,2,2,1,1,,2140,01394,116,R,4,1
1561251,10,2,2,2,1,1,2,1,4,1,,1763,01395,117,R,4,2
1561251,18,2,1,1,1,2,2,1,4,1,,1763,01395,117,R,4,2
1561251,19,3,1,1,1,1,1,1,2,1,,1763,01395,117,R,4,2
1561251,09,2,4,5,1,2,2,2,1,1,,1763,01395,117,R,4,2
1561251,02,2,2,1,1,2,2,2,4,1,,1763,01395,117,R,4,2
1561251,03,2,2,2,1,1,2,2,4,1,,1763,01395,117,R,4,2
1561251,05,2,1,2,1,1,1,2,7,1,,1763,01395,117,R,4,2
1561251,06,2,2,2,1,2,2,1,5,1,,1763,01395,117,R,4,2
1561251,01,2,2,2,1,1,2,2,3,1,,1763,01395,117,R,4,2
1561251,04,2,1,2,1,2,1,2,3,1,,1763,01395,117,R,4,2
1561251,12,2,1,2,1,2,2,2,5,1,,1763,01395,117,R,4,2
1561251,13,2,1,1,1,1,1,1,5,1,,1763,01395,117,R,4,2
1561251,14,2,1,2,1,2,2,1,5,1,,1763,01395,117,R,4,2
1561251,15,3,1,1,1,1,1,1,4,1,,1763,01395,117,R,4,2
1561251,20,2,1,3,1,2,2,1,4,1,,1763,01395,117,R,4,2
1561251,07,2,1,2,1,1,1,1,2,1,,1763,01395,117,R,4,2
1561251,08,2,1,1,1,1,1,1,4,1,,1763,01395,117,R,4,2
1561251,16,2,2,3,1,1,2,1,2,1,,1763,01395,117,R,4,2
1561251,17,2,1,2,1,1,2,1,5,1,,1763,01395,117,R,4,2
1561251,11,2,1,2,1,2,1,2,2,1,,1763,01395,117,R,4,2
1561317,03,2,2,3,1,1,2,1,6,1,,1436,01396,117,R,4,2
1561317,10,2,2,3,1,1,2,2,5,1,,1436,01396,117,R,4,2
1561317,14,2,2,2,1,1,1,1,8,1,,1436,01396,117,R,4,2
1561317,15,3,2,2,1,1,2,2,6,1,,1436,01396,117,R,4,2
1561317,19,2,2,2,1,2,2,2,4,1,,1436,01396,117,R,4,2
1561317,20,3,2,1,1,2,2,2,4,1,,1436,01396,117,R,4,2
1561317,17,3,4,2,1,2,2,1,6,1,,1436,01396,117,R,4,2
1561317,21,2,1,3,1,1,1,1,6,1,,1436,01396,117,R,4,2
1561317,11,2,2,2,1,1,2,2,2,1,,1436,01396,117,R,4,2
1561317,13,2,2,2,1,1,2,2,1,1,,1436,01396,117,R,4,2
1561317,16,3,1,1,1,1,2,2,4,1,,1436,01396,117,R,4,2
1561317,02,2,2,3,1,1,2,2,4,1,,1436,01396,117,R,4,2
1561317,12,2,1,2,1,1,1,1,3,1,,1436,01396,117,R,4,2
1561317,04,2,2,3,1,2,2,2,1,1,,1436,01396,117,R,4,2
1561317,05,2,2,1,1,1,2,2,5,1,,1436,01396,117,R,4,2
1561317,06,2,1,1,1,1,1,1,4,1,,1436,01396,117,R,4,2
1561317,07,1,2,3,1,2,2,2,3,1,,1436,01396,117,R,4,2
1561317,08,2,2,4,1,2,2,2,7,1,,1436,01396,117,R,4,2
1561317,09,2,2,1,1,2,1,1,5,1,,1436,01396,117,R,4,2
1561317,01,2,2,1,1,1,1,2,3,1,,1436,01396,117,R,4,2
1561819,07,2,1,1,1,1,1,1,6,1,,1530,01397,117,R,4,2
1561819,11,2,1,2,1,2,2,2,6,1,,1530,01397,117,R,4,2
1561819,19,3,2,1,1,2,2,1,4,1,,1530,01397,117,R,4,2
1561819,15,3,1,2,1,1,1,1,2,1,,1530,01397,117,R,4,2
1561819,04,2,1,1,1,1,1,1,4,1,,1530,01397,117,R,4,2
